,id,url,image_url,price,name,properties
259,260,https://www.hemden.de/olymp-luxor-modern-fit-hemd-weiss-einfarbig-langarm-1244.54.00,https://cdn.hemden.de/media/image/20/e9/3e/1244-54-00_800FTvXZJehOU1F3.jpg,69.95,"OLYMP Luxor Modern Fit Hemd weiss, Einfarbig","{'Marke': 'OLYMP', 'Stoff': 'Stoffart: Popeline', 'Schnitt': 'Leicht tailliert', 'Nachhaltigkeit': 'OLYMP GREENCHOICE', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Global Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette', 'Besonderheiten': 'Italienische Knopfleiste'}"
260,261,https://www.hemden.de/venti-modern-fit-hemd-rot-einfarbig-langarm-001480.408,https://cdn.hemden.de/media/image/cb/57/24/001480-408_800IQcj03oWV2R1F.jpg,49.95,"Venti Modern Fit Hemd rot, Einfarbig","{'Marke': 'Venti', 'Schnitt': 'Leicht tailliert', 'Stoff': 'Stoffart: Popeline', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'rot', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Officemanschette'}"
261,262,https://www.hemden.de/eton-hemd-contemporary-fit-hellblau-einfarbig-langarm-3000.79311.21,https://cdn.hemden.de/media/image/2a/b0/62/3000-79311-21_8005a1767206e238.jpg,149,"Eton Hemd - Contemporary Fit - hellblau, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Twill', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'hellblau', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
262,263,https://www.hemden.de/herrenhemd/venti/slim-fit/silbergrau/modern-kent/langarm-65cm/einfarbig/001800700,https://cdn.hemden.de/media/image/54/6d/bd/001800-700_80059161ecd865b8.jpg,49.95,"Venti Modern Fit Hemd silbergrau, Einfarbig","{'Marke': 'Venti', 'Stoff': 'Twill', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Modern Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '30 Grad', 'Farbe': 'silbergrau', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
263,264,https://www.hemden.de/herrenhemd/seidensticker/tailored/beige/business-kent/langarm-67cm/einfarbig/02100621,https://cdn.hemden.de/media/image/0d/10/32/021006-21_8005b3116d46f25e.jpg,69.95,"Seidensticker Hemd - Tailored - beige, Einfarbig","{'Marke': 'Seidensticker', 'Stoff': 'Stoffart: Popeline', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '67cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Business Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'beige', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
264,265,https://www.hemden.de/herrenhemd/eton/contemporary-fit/weiss/haifisch/langarm-67cm/einfarbig/30007331100,https://cdn.hemden.de/media/image/d7/04/e6/3000-73311-00_8005a1769a2075f1.jpg,159,"Eton Hemd - Contemporary Fit - weiss, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Twill', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
265,266,https://www.hemden.de/seidensticker-hemd-tailored-ecru-einfarbig-langarm-021008.21,https://cdn.hemden.de/media/image/72/0a/ff/021008-21_8005b3116d93c2c3.jpg,59.95,"Seidensticker Hemd - Tailored - ecru, Einfarbig","{'Marke': 'Seidensticker', 'Schnitt': 'Leicht tailliert', 'Stoff': 'Stoffart: Popeline', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '67cm', 'Material': '100% Baumwolle', 'Kragenart': 'George-Party', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'ecru', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette', 'Besonderheiten': 'verdeckte Knopfleiste'}"
266,267,https://www.hemden.de/herrenhemd/seidensticker/tailored/beige/business-kent/langarm-67cm/einfarbig/02100021,https://cdn.hemden.de/media/image/43/7d/8f/021000-21_800MWQAEgUrGhFh2.jpg,59.95,"Seidensticker Hemd - Tailored - beige, Einfarbig","{'Marke': 'Seidensticker', 'Stoff': 'Stoffart: Popeline', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '67cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Business Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'beige', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
267,268,https://www.hemden.de/seidensticker-modern-fit-hemd-hellblau-einfarbig-langarm-002000.15,https://cdn.hemden.de/media/image/8b/ab/ff/002000-15_800mvJA2wcuuIcHX.jpg,59.95,"Seidensticker Modern Fit Hemd hellblau, Einfarbig","{'Marke': 'Seidensticker', 'Stoff': 'Chambray', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'hellblau', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche'}"
268,269,https://www.hemden.de/olymp-body-fit-hemd-hellblau/weiss-gemustert-langarm-2134.64.11,https://cdn.hemden.de/media/image/f3/e1/3a/2134-64-11_8005915899e85c68.jpg,59.95,"Olymp Body Fit Hemd hellblau/weiss, Gemustert","{'Marke': 'OLYMP', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Twill', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '64cm', 'Material': '100% Baumwolle', 'Kragenart': 'Kent', 'Pflege': 'Bügelfrei und Knitterfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'hellblau/weiss', 'Muster': 'Gemustert', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette', 'Besonderheiten': 'Patch in Kragen / Manschette'}"
269,270,https://www.hemden.de/seidensticker-hemd-gala-ecru-einfarbig-langarm-001034.21,https://cdn.hemden.de/media/image/f9/09/cc/001034-21_80059162fcc19fb4.jpg,69.95,"Seidensticker Hemd - Gala - ecru, Einfarbig","{'Marke': 'Seidensticker', 'Stoff': 'Stoffart: Popeline', 'Schnitt': 'Gerader Schnitt', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Aida', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'ecru', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
270,271,https://www.hemden.de/olymp-luxor-modern-fit-hemd-marine-einfarbig-langarm-0300.64.18,https://cdn.hemden.de/media/image/7e/8a/98/0300-64-18_800.jpg,59.95,"OLYMP Luxor Modern Fit Hemd marine, Einfarbig","{'Marke': 'OLYMP', 'Schnitt': 'Leicht tailliert', 'Stoff': 'Uni-Popeline', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'New Kent', 'Pflege': 'Bügelfrei und Knitterfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'marine', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
271,272,https://www.hemden.de/eton-hemd-super-slim-hellblau-einfarbig-langarm-3000.73811.21,https://cdn.hemden.de/media/image/6e/31/d6/3000-73811-21_800.jpg,169,"Eton Hemd - Super Slim - hellblau, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Twill', 'Schnitt': 'Stark tailliert', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'hellblau', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
272,273,https://www.hemden.de/eton-slim-fit-hemd-schwarz-einfarbig-langarm-3000.79511.18,https://cdn.hemden.de/media/image/91/b4/72/3000-79511-18_800.jpg,159,"Eton Slim Fit Hemd schwarz, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Twill', 'Schnitt': 'Taillierter Schnitt', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '66cm', 'Material': '100% Baumwolle', 'Kragenart': 'Kent', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'schwarz', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
273,274,https://www.hemden.de/eton-slim-fit-hemd-dunkelblau/weiss-gepunktet-langarm-3225.79511.27,https://cdn.hemden.de/media/image/d3/6f/fe/3225-79511-27_800.jpg,189,"Eton Slim Fit Hemd dunkelblau/weiss, Gepunktet","{'Marke': 'ETON', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Twill', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'dunkelblau/weiss', 'Muster': 'Gepunktet', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
274,275,https://www.hemden.de/eton-hemd-contemporary-fit-hellblau/weiss-hahnentritt-langarm-3602.79311.20,https://cdn.hemden.de/media/image/75/fe/4d/3602-79311-20_800.jpg,199,"Eton Hemd - Contemporary Fit - hellblau/weiss, Hahnentritt","{'Marke': 'ETON', 'Stoff': 'Twill', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'hellblau/weiss', 'Muster': 'Hahnentritt', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
275,276,https://www.hemden.de/eton-slim-fit-hemd-hellblau/weiss-hahnentritt-langarm-3602.79511.20,https://cdn.hemden.de/media/image/51/7d/b7/3602-79511-20_800.jpg,199,"Eton Slim Fit Hemd hellblau/weiss, Hahnentritt","{'Marke': 'ETON', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Twill', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'hellblau/weiss', 'Muster': 'Hahnentritt', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
276,277,https://www.hemden.de/eton-slim-fit-hemd-weiss-einfarbig-langarm-6315.33510.00,https://cdn.hemden.de/media/image/90/b8/36/6315-33510-00_800.jpg,219,"Eton Slim Fit Hemd weiss, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Struktur', 'Schnitt': 'Taillierter Schnitt', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '64cm', 'Material': '100% Baumwolle', 'Kragenart': 'Kläppchen', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
277,278,https://www.hemden.de/herrenhemd/eton/classic-fit/weiss/haifisch/langarm-66cm/einfarbig/63157001000,https://cdn.hemden.de/media/image/1d/c0/5a/6315-70010-00_800.jpg,219,"Eton Hemd - Classic Fit - weiss, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Struktur', 'Schnitt': 'Gerader Schnitt', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
278,279,https://www.hemden.de/herrenhemd/eton/contemporary-fit/weiss/haifisch/langarm-66cm/einfarbig/63157031000,https://cdn.hemden.de/media/image/c6/a5/36/6315-70310-00_800.jpg,219,"Eton Hemd - Contemporary Fit - weiss, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Struktur', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Haifisch', 'Material': '100% Baumwolle', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
279,280,https://www.hemden.de/eton-slim-fit-hemd-weiss-einfarbig-langarm-6315.70510.00,https://cdn.hemden.de/media/image/a0/99/2c/6315-70510-00_800.jpg,219,"Eton Slim Fit Hemd weiss, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Struktur', 'Schnitt': 'Taillierter Schnitt', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '64cm', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
280,281,https://www.hemden.de/eton-slim-fit-hemd-weiss-einfarbig-langarm-6363.33516.00,https://cdn.hemden.de/media/image/c2/c3/a8/6363-33516-00_800.jpg,219,"Eton Slim Fit Hemd weiss, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Piqué', 'Schnitt': 'Taillierter Schnitt', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '64cm', 'Material': '100% Baumwolle', 'Kragenart': 'Kläppchen', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
281,282,https://www.hemden.de/eton-hemd-contemporary-fit-weiss-gestreift-langarm-7343.70309.01,https://cdn.hemden.de/media/image/29/59/c3/7343-70309-01_800.jpg,199,"Eton Hemd - Contemporary Fit - weiss, Gestreift","{'Marke': 'ETON', 'Stoff': 'Satin', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Gestreift', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
282,283,https://www.hemden.de/eton-slim-fit-hemd-weiss-gestreift-langarm-7343.70509.01,https://cdn.hemden.de/media/image/d5/3a/86/7343-70509-01_800.jpg,219,"Eton Slim Fit Hemd weiss, Gestreift","{'Marke': 'ETON', 'Stoff': 'Satin', 'Schnitt': 'Taillierter Schnitt', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '64cm', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Gestreift', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
283,284,https://www.hemden.de/herrenhemd/seidensticker/tailored/grau/business-kent/langarm-67cm/einfarbig/02200032,https://cdn.hemden.de/media/image/88/cc/53/022000-32_800xPKT0nil4Z4kn.jpg,59.95,"Seidensticker Hemd - Tailored - grau, Einfarbig","{'Marke': 'Seidensticker', 'Stoff': 'Chambray', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '67cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Business Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'grau', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
284,285,https://www.hemden.de/seidensticker-hemd-tailored-beige-einfarbig-langarm-245270.21,https://cdn.hemden.de/media/image/c8/6a/87/245270-21_800.jpg,69.95,"Seidensticker Hemd - Tailored - beige, Einfarbig","{'Marke': 'Seidensticker', 'Schnitt': 'Leicht tailliert', 'Stoff': 'Stoffart: Popeline', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '67cm', 'Material': '100% Baumwolle', 'Kragenart': 'Modern Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'beige', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette', 'Besonderheiten': 'verdeckte Knopfleiste'}"
285,286,https://www.hemden.de/hatico-regular-fit-hemd-beige-einfarbig-langarm-3209.250.20,https://cdn.hemden.de/media/image/34/b3/92/3209-250-20_800ynO7fDNHzDNuX.jpg,59.95,"Hatico Regular Fit Hemd beige, Einfarbig","{'Marke': 'Hatico', 'Stoff': 'Stoffart: Popeline', 'Schnitt': 'Gerader Schnitt', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'beige', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
286,287,https://www.hemden.de/marvelis-modern-fit-hemd-marine-gemustert-langarm-7608.54.18,https://cdn.hemden.de/media/image/92/63/66/7608-54-18_80059159b4e832fb.jpg,39.95,"Marvelis Modern Fit Hemd marine, Gemustert","{'Marke': 'Marvelis', 'Stoff': 'Stoffart: Popeline', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'New Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelfrei', 'Farbe': 'marine', 'Muster': 'Gemustert', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Officemanschette'}"
287,288,https://www.hemden.de/eton-hemd-contemporary-fit-weiss-einfarbig-langarm-6363.33316.00,https://cdn.hemden.de/media/image/ef/ca/3b/6363-33316-00_800.jpg,219,"Eton Hemd - Contemporary Fit - weiss, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Piqué', 'Schnitt': 'Leicht tailliert', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '64cm', 'Material': '100% Baumwolle', 'Kragenart': 'Kläppchen', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Sportmanschette'}"
288,289,https://www.hemden.de/eton-slim-fit-hemd-weiss-einfarbig-langarm-3000.00516.00,https://cdn.hemden.de/media/image/d2/5e/c9/3000-00516-00_800.jpg,169,"Eton Slim Fit Hemd weiss, Einfarbig","{'Marke': 'ETON', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Twill', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Sportmanschette'}"
289,290,https://www.hemden.de/herrenhemd/eterna/super-slim/schwarz/mini-kent/langarm-67cm/einfarbig/8424z18139,https://cdn.hemden.de/media/image/b1/04/4e/8424-Z181-39_800km5VohOOF5bzO.jpg,59.99,"Eterna Hemd - Super Slim - schwarz, Einfarbig","{'Marke': 'ETERNA', 'Schnitt': 'Stark tailliert', 'Stoff': 'Stoffart: Popeline', 'Armlänge cm': '67cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '97% Baumwolle / 3% Elastolefin (XLA)', 'Kragenart': 'Mini Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'schwarz', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette', 'Besonderheiten': 'Stretch'}"
290,291,https://www.hemden.de/jacques-britt-galahemd-custom-fit-beige-einfarbig-langarm-960264.02,https://cdn.hemden.de/media/image/58/f5/be/960264-02_800.jpg,109.95,"Jacques Britt Galahemd Custom Fit - beige, Einfarbig","{'Marke': 'Jacques Britt', 'Schnitt': 'Leicht tailliert', 'Stoff': 'Stoffart: Popeline', 'Armlänge cm': '66,5cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kläppchen', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'beige', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette', 'Besonderheiten': 'verdeckte Knopfleiste'}"
291,292,https://www.hemden.de/jacques-britt-galahemd-slim-fit-weiss-einfarbig-langarm-960267.01,https://cdn.hemden.de/media/image/59/4c/b4/960267-01_800.jpg,109.95,"Jacques Britt Galahemd Slim Fit - weiss, Einfarbig","{'Marke': 'Jacques Britt', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Stoffart: Popeline', 'Armlänge cm': '67,5cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kläppchen', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette', 'Besonderheiten': 'verdeckte Knopfleiste'}"
